permutation,layer,projected_trait,g_1,g_3
54,32,fairness,0.00439664288360437,0.01307495681910877
54,32,compassion,0.0,0.0
54,40,honesty,0.011301890425341894,0.033156215448196594
54,40,harmlessness,0.060793017381061056,0.162608169583588
54,40,fairness,0.0,0.0
54,40,compassion,0.0,0.0
54,47,honesty,0.0,0.0
54,47,harmlessness,0.0,0.0
54,47,fairness,0.03161045832131246,0.08919254077825159
54,47,compassion,0.0,0.0
55,32,honesty,0.0,0.0
55,32,harmlessness,0.039048496248010434,0.10865950796580455
55,32,fairness,0.023197786695053468,0.06650769733256058
55,32,compassion,0.0005791307184775833,0.001735382129234077
55,40,honesty,0.08392398808409811,0.2155862487156749
55,40,harmlessness,0.004056095219032846,0.01207036852893419
55,40,fairness,0.02197575193189966,0.06315164598326042
55,40,compassion,0.0,0.0
55,47,honesty,0.0038129379560133798,0.011352243071057094
55,47,harmlessness,0.0,0.0
55,47,fairness,0.002033126200200079,0.006074677428923221
55,47,compassion,0.0,0.0
56,32,honesty,0.0015245702456566277,0.004559807244069408
56,32,harmlessness,0.048326958903203626,0.13220294420650983
56,32,fairness,0.0,0.0
56,32,compassion,0.0,0.0
56,40,honesty,0.05508647812893668,0.14885917861290726
56,40,harmlessness,0.005843711072224403,0.017328606477594533
56,40,fairness,0.006911568206163511,0.020451993916676233
56,40,compassion,0.0,0.0
56,47,honesty,0.02001043022095979,0.05772123708881303
56,47,harmlessness,0.0,0.0
56,47,fairness,0.0,0.0
56,47,compassion,0.039899547376043586,0.1108526972377325
57,32,honesty,0.0,0.0
57,32,harmlessness,0.0,0.0
57,32,fairness,0.0,0.0
57,32,compassion,0.0327510718052791,0.09221306217451301
57,40,honesty,0.03506053688278513,0.09828944894827607
57,40,harmlessness,0.034859724425903,0.09776317836415901
57,40,fairness,0.005052873952676276,0.015006965250384063
57,40,compassion,0.016354479457223584,0.04750945360563616
57,47,honesty,0.0,0.0
57,47,harmlessness,0.0,0.0
57,47,fairness,0.06672529993942994,0.1766075202921804
57,47,compassion,0.10043319990125463,0.2509018486596966
58,32,honesty,0.030342175139119878,0.08581867488992503
58,32,harmlessness,0.0,0.0
58,32,fairness,0.10758748692187763,0.26560986500955786
58,32,compassion,0.034353378301480254,0.09643443748033592
58,40,honesty,0.0034151821542052997,0.01017604039947041
58,40,harmlessness,0.0,0.0
58,40,fairness,0.0,0.0
58,40,compassion,0.020438827735662073,0.05890844412374407
58,47,honesty,0.0,0.0
58,47,harmlessness,0.0,0.0
58,47,fairness,0.0,0.0
58,47,compassion,0.010101830294651296,0.0297053343902417
59,32,honesty,0.0,0.0
59,32,harmlessness,0.04142154975488352,0.11475776067733966
59,32,fairness,0.0,0.0
59,32,compassion,0.012871729186062789,0.03764604808640106
59,40,honesty,0.0,0.0
59,40,harmlessness,0.0,0.0
59,40,fairness,0.018423437568084497,0.05330614773468342
59,40,compassion,0.0,0.0
59,47,honesty,0.0,0.0
59,47,harmlessness,0.0,0.0
59,47,fairness,0.011627998199512204,0.03409117046105577
59,47,compassion,0.00979547374770178,0.028821775355393504
60,32,honesty,0.032122761619914765,0.09055080125343176
60,32,harmlessness,0.010107332392888383,0.029721193220675884
60,32,fairness,0.030844466894290636,0.08715679116355797
60,32,compassion,0.0,0.0
60,40,honesty,7.82328668255588e-05,0.00023466188393284692
60,40,harmlessness,0.03350805261898533,0.09421053474589931
60,40,fairness,0.056857143001187334,0.15315546468908123
60,40,compassion,0.0,0.0
60,47,honesty,0.0276524899159269,0.07860994815072195
60,47,harmlessness,0.0,0.0
60,47,fairness,0.0,0.0
60,47,compassion,0.0,0.0
61,32,honesty,0.0,0.0
61,32,harmlessness,0.0,0.0
61,32,fairness,0.019938823044734277,0.05752260312465297
61,32,compassion,0.0017382979282565742,0.005196826519225965
61,40,honesty,0.0,0.0
61,40,harmlessness,0.0,0.0
61,40,fairness,0.0,0.0
61,40,compassion,0.03577752501419478,0.10016524586370125
61,47,honesty,0.032270317734946534,0.09094152912453814
61,47,harmlessness,0.03414114243588965,0.09587674415097347
61,47,fairness,0.08092998348799042,0.20896662021662588
61,47,compassion,0.0,0.0
62,32,honesty,0.0,0.0
62,32,harmlessness,0.0,0.0
62,32,fairness,0.05362239293567413,0.1452860116025994
62,32,compassion,0.06092241701361737,0.16291669355444494
62,40,honesty,0.043520369091600564,0.12010691291387275
62,40,harmlessness,0.0,0.0
62,40,fairness,0.026122718379346006,0.07447706818234455
62,40,compassion,0.0,0.0
62,47,honesty,0.007846184787706215,0.02317488549506226
62,47,harmlessness,0.0437609900146037,0.12071753256912127
62,47,fairness,0.0,0.0
62,47,compassion,0.0,0.0
63,32,honesty,0.0,0.0
63,32,harmlessness,0.0,0.0
63,32,fairness,0.005953896208933381,0.017651498249777457
63,32,compassion,0.0,0.0
63,40,honesty,0.0,0.0
63,40,harmlessness,0.029133022868198605,0.0825870478947276
63,40,fairness,0.0,0.0
63,40,compassion,0.011736952218740045,0.03440327740996256
63,47,honesty,0.0,0.0
63,47,harmlessness,0.0,0.0
63,47,fairness,0.008745471095461872,0.025785402305294008
63,47,compassion,0.0,0.0
64,32,honesty,0.06839168931379866,0.18048739258406235
64,32,harmlessness,0.0,0.0
64,32,fairness,0.02380005652048771,0.06815593915334983
64,32,compassion,0.03532019588688478,0.09896935373893889
64,40,honesty,0.0,0.0
64,40,harmlessness,0.0,0.0
64,40,fairness,0.016019439880917537,0.046566384837985066
64,40,compassion,0.0,0.0
64,47,honesty,0.0,0.0
64,47,harmlessness,0.0,0.0
64,47,fairness,0.0,0.0
64,47,compassion,0.0,0.0
65,32,honesty,0.021005268181533768,0.06047520859486272
65,32,harmlessness,0.02803329583198008,0.07963502316973281
65,32,fairness,0.0,0.0
65,32,compassion,0.05719023416711888,0.15396061522669938
65,40,honesty,0.0,0.0
65,40,harmlessness,0.0,0.0
65,40,fairness,0.0,0.0
65,40,compassion,0.0,0.0
65,47,honesty,0.007699203702547674,0.022747338324737177
65,47,harmlessness,0.0,0.0
65,47,fairness,0.03571372577096379,0.09999853667992253
65,47,compassion,0.0,0.0
66,32,honesty,0.0,0.0
66,32,harmlessness,0.025364894353579907,0.07242079160463151
66,32,fairness,0.005303546830673948,0.015743646162603982
66,32,compassion,0.029786383108756545,0.08433507558453578
66,40,honesty,0.0,0.0
66,40,harmlessness,0.0032173876649360268,0.009590450599885579
66,40,fairness,0.0,0.0
66,40,compassion,0.0,0.0
66,47,honesty,0.0,0.0
66,47,harmlessness,0.030086137368368793,0.08513560885896528
66,47,fairness,0.04532276166109571,0.12466771473935649
66,47,compassion,0.0,0.0
67,32,honesty,0.0,0.0
67,32,harmlessness,0.0,0.0
67,32,fairness,0.0,0.0
67,32,compassion,0.05242243698503925,0.14234334127831313
67,40,honesty,0.04150887349277656,0.1149811448842221
67,40,harmlessness,0.0,0.0
67,40,fairness,0.003286111516901612,0.009793966419013502
67,40,compassion,0.0,0.0
67,47,honesty,0.0,0.0
67,47,harmlessness,0.0,0.0
67,47,fairness,0.026784925704624096,0.07626905516173442
67,47,compassion,0.0,0.0
68,32,honesty,0.0,0.0
68,32,harmlessness,0.0576526826997494,0.1550768547027434
68,32,fairness,0.0,0.0
68,32,compassion,0.024791263001261058,0.07086035367513774
68,40,honesty,0.0,0.0
68,40,harmlessness,0.056355842870301015,0.15194190083334533
68,40,fairness,0.0,0.0
68,40,compassion,0.009106713561006834,0.02683144805921588
68,47,honesty,0.0,0.0
68,47,harmlessness,0.0,0.0
68,47,fairness,0.0,0.0
68,47,compassion,0.02335908727311873,0.06694950324115215
69,32,honesty,0.007368832156782958,0.021785430114396247
69,32,harmlessness,0.008461244011946308,0.02496132432390711
69,32,fairness,0.01179907504083143,0.03458117340254111
69,32,compassion,0.024007648002484578,0.06872318016922555
69,40,honesty,0.0319016235763022,0.08996482289847492
69,40,harmlessness,0.002726660939982453,0.008135616683480328
69,40,fairness,0.0,0.0
69,40,compassion,0.014371184839640918,0.04190899081211531
69,47,honesty,0.0,0.0
69,47,harmlessness,0.007725816885071808,0.022824770658118654
69,47,fairness,0.041258733751682944,0.11434106605274151
69,47,compassion,0.0,0.0
70,32,honesty,0.01791323127138663,0.05188098176429893
70,32,harmlessness,0.02584691540771771,0.07372939153121358
70,32,fairness,0.0,0.0
70,32,compassion,0.044121414809123044,0.12163116615599691
70,40,honesty,0.015846946757307634,0.046080373811235927
70,40,harmlessness,0.01493159645080613,0.04349586397607848
70,40,fairness,0.06904678815367801,0.18200644373472266
70,40,compassion,0.0,0.0
70,47,honesty,0.0,0.0
70,47,harmlessness,0.0,0.0
70,47,fairness,0.004635017898611545,0.013777337286002974
70,47,compassion,0.11509025993027958,0.2806667592411357
71,32,honesty,0.011648076206370954,0.03414869540623295
71,32,harmlessness,0.03186328866732144,0.08986319232662383
71,32,fairness,0.0036570758661594108,0.010891565039179258
71,32,compassion,0.0,0.0
71,40,honesty,0.0,0.0
71,40,harmlessness,0.01277378371939348,0.037366722300248414
71,40,fairness,0.018304963618903672,0.05297546301050719
71,40,compassion,0.05002553298497615,0.13642693834635833
71,47,honesty,0.009812046842392973,0.028869600776890842
71,47,harmlessness,0.0,0.0
71,47,fairness,0.0,0.0
71,47,compassion,0.02468252639944952,0.07056417497499708
72,32,honesty,0.00017550485180591925,0.0005263298085476573
72,32,harmlessness,0.03436746488084391,0.09647143718370098
72,32,fairness,0.0,0.0
72,32,compassion,0.04979004070377071,0.13584287732832306
72,40,honesty,0.0,0.0
72,40,harmlessness,0.0,0.0
72,40,fairness,0.0,0.0
72,40,compassion,0.0,0.0
72,47,honesty,0.0,0.0
72,47,harmlessness,0.0,0.0
72,47,fairness,0.0,0.0
72,47,compassion,0.0,0.0
73,32,honesty,0.013725706973764495,0.04007695192426526
73,32,harmlessness,0.0,0.0
73,32,fairness,0.007771022041249531,0.022956278629321546
73,32,compassion,0.02963440834537064,0.0839288607719561
73,40,honesty,0.022186251044511985,0.06373085560985249
73,40,harmlessness,0.0,0.0
73,40,fairness,0.0,0.0
73,40,compassion,0.0,0.0
73,47,honesty,0.019008643508472364,0.05493736110050563
73,47,harmlessness,0.0,0.0
73,47,fairness,0.0,0.0
73,47,compassion,0.002498799653073834,0.0074591212599881135
74,32,honesty,0.025452056178008955,0.07265759800182366
74,32,harmlessness,0.0023808996082354634,0.007108847918259212
74,32,fairness,0.030285858402591063,0.08566848782415998
74,32,compassion,0.024415228350674643,0.06983558170344052
74,40,honesty,0.04898634101672736,0.1338457918443041
74,40,harmlessness,0.0005454181530580995,0.0016344715183008228
74,40,fairness,0.004881596729894597,0.014503192713437892
74,40,compassion,0.03632932006121209,0.10160544660433378
74,47,honesty,0.0480465691469293,0.13150315644266408
74,47,harmlessness,0.016235146381708556,0.04717369544334789
74,47,fairness,0.0,0.0
74,47,compassion,0.0,0.0
75,32,honesty,0.0,0.0
75,32,harmlessness,0.0,0.0
75,32,fairness,0.012340653914867638,0.036130220646861465
75,32,compassion,0.0009599653757287894,0.0028743775213917492
75,40,honesty,0.00497501876365303,0.014778014492182797
75,40,harmlessness,0.0,0.0
75,40,fairness,0.0,0.0
75,40,compassion,0.0,0.0
75,47,honesty,0.0,0.0
75,47,harmlessness,0.038942841269042815,0.1083867479638783
75,47,fairness,0.0,0.0
75,47,compassion,0.0,0.0
76,32,honesty,0.0,0.0
76,32,harmlessness,0.0,0.0
76,32,fairness,0.01365005079532647,0.039861917975646
76,32,compassion,0.0,0.0
76,40,honesty,0.03494926014102722,0.09799787403710113
76,40,harmlessness,0.010055228573059242,0.029570999402917453
76,40,fairness,0.046529337227186794,0.12770404274156563
76,40,compassion,0.022542421178658,0.06470983100609562
76,47,honesty,0.05685459235001902,0.1531492955191853
76,47,harmlessness,0.023113136458519493,0.0662757294196308
76,47,fairness,0.00968222748898339,0.02849489436786179
76,47,compassion,0.03995663289606094,0.11099956124740966
77,32,honesty,0.007194639219339238,0.021277746242782766
77,32,harmlessness,0.0,0.0
77,32,fairness,0.0,0.0
77,32,compassion,0.03744364831267248,0.10450485859371982
77,40,honesty,0.024785542584141642,0.07084477535935829
77,40,harmlessness,0.0,0.0
77,40,fairness,0.0,0.0
77,40,compassion,0.0,0.0
77,47,honesty,0.01415642428635234,0.04129995352873812
77,47,harmlessness,0.0,0.0
77,47,fairness,0.0,0.0
77,47,compassion,0.0,0.0
78,32,honesty,0.0029681485332317173,0.008851898102953953
78,32,harmlessness,0.0,0.0
78,32,fairness,0.0,0.0
78,32,compassion,0.0,0.0
78,40,honesty,0.08089479013703764,0.208888403314705
78,40,harmlessness,0.014692071746545849,0.0428180436994786
78,40,fairness,0.0,0.0
78,40,compassion,0.016604685518431483,0.048212935298200255
78,47,honesty,0.0,0.0
78,47,harmlessness,0.0,0.0
78,47,fairness,0.0,0.0
78,47,compassion,0.0776222722223729,0.20157361295226314
79,32,honesty,0.0,0.0
79,32,harmlessness,0.0,0.0
79,32,fairness,0.03795360202733323,0.10582771976328774
79,32,compassion,0.0014585052377242846,0.004362789410759492
79,40,honesty,0.0,0.0
79,40,harmlessness,0.046280180318602725,0.12707814227749697
79,40,fairness,0.0,0.0
79,40,compassion,0.0,0.0
79,47,honesty,0.0,0.0
79,47,harmlessness,0.0,0.0
79,47,fairness,0.03627712344400259,0.10146933886820163
79,47,compassion,0.0,0.0
80,32,honesty,0.0,0.0
80,32,harmlessness,0.0,0.0
80,32,fairness,0.0,0.0
80,32,compassion,0.0,0.0
80,40,honesty,0.0,0.0
80,40,harmlessness,0.0,0.0
80,40,fairness,0.0,0.0
80,40,compassion,0.006364817562964037,0.018854442515171196
80,47,honesty,0.0,0.0
80,47,harmlessness,0.015344241894512969,0.04466211314820653
80,47,fairness,0.04181297347831327,0.11575850577151292
80,47,compassion,0.03179859393663555,0.08969164538753288
81,32,honesty,0.04636362139978852,0.12728781598142783
81,32,harmlessness,0.04464673764194724,0.1229606308721659
81,32,fairness,0.0,0.0
81,32,compassion,0.0011899597270627184,0.003561403328123567
81,40,honesty,0.03190094104130866,0.08996301354211503
81,40,harmlessness,0.0016447167660917905,0.004917972953132964
81,40,fairness,0.009552640601756531,0.028120668525459903
81,40,compassion,0.02091380246121046,0.06022244667658177
81,47,honesty,0.002167045915174859,0.0064730828101997135
81,47,harmlessness,0.0,0.0
81,47,fairness,0.0,0.0
81,47,compassion,0.0,0.0
82,32,honesty,0.017264938431629094,0.050066041061986075
82,32,harmlessness,0.018580105387204202,0.05374320725241996
82,32,fairness,0.0,0.0
82,32,compassion,0.005376857711352643,0.01595895507276171
82,40,honesty,0.0,0.0
82,40,harmlessness,0.01427035787239275,0.041623119981378624
82,40,fairness,0.0475223834195898,0.1301929880641191
82,40,compassion,0.0,0.0
82,47,honesty,0.0,0.0
82,47,harmlessness,0.005655061085359296,0.01677545085741168
82,47,fairness,0.026554568028191953,0.07564619976890091
82,47,compassion,0.0,0.0
83,32,honesty,0.014635065187428437,0.042656630428296975
83,32,harmlessness,0.017724400298673736,0.05135280553258234
83,32,fairness,0.01540859910942951,0.04484383594701537
83,32,compassion,0.0,0.0
83,40,honesty,0.0,0.0
83,40,harmlessness,0.0,0.0
83,40,fairness,0.01777808426435834,0.051503003327043606
83,40,compassion,0.0,0.0
83,47,honesty,0.0,0.0
83,47,harmlessness,0.0,0.0
83,47,fairness,0.0,0.0
83,47,compassion,0.08154290988683824,0.21032732538009682
84,32,honesty,0.019091689733960464,0.055168547613655125
84,32,harmlessness,0.0,0.0
84,32,fairness,0.02887244595221447,0.08188868461533502
84,32,compassion,0.0,0.0
84,40,honesty,0.0,0.0
84,40,harmlessness,0.0,0.0
84,40,fairness,0.0,0.0
84,40,compassion,0.0,0.0
84,47,honesty,0.024589581789605325,0.07031091345462714
84,47,harmlessness,0.009146653236861608,0.02694700980173133
84,47,fairness,0.009553775564215012,0.028123946938582816
84,47,compassion,0.0,0.0
85,32,honesty,0.03532610095684778,0.09898480821420493
85,32,harmlessness,0.0,0.0
85,32,fairness,0.0,0.0
85,32,compassion,0.0,0.0
85,40,honesty,0.03511264180649933,0.09842593613924464
85,40,harmlessness,0.0,0.0
85,40,fairness,0.0,0.0
85,40,compassion,0.002609966951129253,0.00778924152746566
85,47,honesty,0.03803947410323446,0.10605023218780348
85,47,harmlessness,0.0,0.0
85,47,fairness,0.01675215320488095,0.04862723774149158
85,47,compassion,0.0,0.0
86,32,honesty,0.0,0.0
86,32,harmlessness,0.0,0.0
86,32,fairness,0.008996553849598866,0.02651261717262201
86,32,compassion,0.04344864383588711,0.11992479232961684
86,40,honesty,0.015007310517065409,0.04370999268534108
86,40,harmlessness,0.0,0.0
86,40,fairness,0.0,0.0
86,40,compassion,0.0,0.0
86,47,honesty,0.0,0.0
86,47,harmlessness,0.0,0.0
86,47,fairness,0.04736519701514746,0.12979962173363216
86,47,compassion,0.0,0.0
87,32,honesty,0.0,0.0
87,32,harmlessness,0.0,0.0
87,32,fairness,0.0324054067835978,0.091299054359818
87,32,compassion,0.0,0.0
87,40,honesty,0.0046084166457764615,0.013698988642746313
87,40,harmlessness,0.0,0.0
87,40,fairness,0.040130460458675,0.11144657651207958
87,40,compassion,0.007540081885017755,0.02228419632498881
87,47,honesty,0.010881075918322894,0.0319479711558033
87,47,harmlessness,0.02180671125505555,0.0626861751239433
87,47,fairness,0.0,0.0
87,47,compassion,0.06886754488467248,0.18159115993856034
88,32,honesty,0.0,0.0
88,32,harmlessness,0.03181160418569873,0.08972614719758175
88,32,fairness,0.0,0.0
88,32,compassion,0.0,0.0
88,40,honesty,0.0,0.0
88,40,harmlessness,0.019496479814009097,0.056294355895315944
88,40,fairness,0.0,0.0
88,40,compassion,0.0,0.0
88,47,honesty,0.0037064465345712705,0.011037519650793916
88,47,harmlessness,0.0377361362036409,0.10526390267368102
88,47,fairness,0.052152566449244035,0.14167977190966682
88,47,compassion,0.013344044479320513,0.03899152417222032
89,32,honesty,0.0,0.0
89,32,harmlessness,0.0,0.0
89,32,fairness,0.018265280912731097,0.05286466676070877
89,32,compassion,0.0,0.0
89,40,honesty,0.06362251421646986,0.16932214189025752
89,40,harmlessness,0.0,0.0
89,40,fairness,0.0,0.0
89,40,compassion,0.0,0.0
89,47,honesty,0.028078467967228564,0.07975652200509069
89,47,harmlessness,0.013092576919621537,0.038275481390386265
89,47,fairness,0.0,0.0
89,47,compassion,0.0,0.0
90,32,honesty,0.04511632323400035,0.12414686914805544
90,32,harmlessness,0.0,0.0
90,32,fairness,0.0362733860108003,0.1014595921325558
90,32,compassion,0.05938244161780077,0.15923571388670957
90,40,honesty,0.0,0.0
90,40,harmlessness,0.0,0.0
90,40,fairness,0.06427019508758744,0.1708495211525693
90,40,compassion,0.0,0.0
90,47,honesty,0.01728084519985535,0.050110627602628806
90,47,harmlessness,0.005590821936692081,0.016586995928672552
90,47,fairness,0.0,0.0
90,47,compassion,0.0,0.0
91,32,honesty,0.03081853421091864,0.08708776792260521
91,32,harmlessness,0.0,0.0
91,32,fairness,0.0,0.0
91,32,compassion,0.014682020747671557,0.042789587033785985
91,40,honesty,0.013199802766032928,0.03858088807192323
91,40,harmlessness,0.0,0.0
91,40,fairness,0.0,0.0
91,40,compassion,0.030052676855522684,0.08504629304149573
91,47,honesty,0.0,0.0
91,47,harmlessness,0.05433516797420053,0.14702792943689627
91,47,fairness,0.016411900901616525,0.04767096054417774
91,47,compassion,0.0,0.0
92,32,honesty,0.026557071328485907,0.07565297127664614
92,32,harmlessness,0.0,0.0
92,32,fairness,0.0,0.0
92,32,compassion,0.0,0.0
92,40,honesty,0.010956571176319471,0.03216487993616177
92,40,harmlessness,0.0,0.0
92,40,fairness,0.006981156674784208,0.02065507736196529
92,40,compassion,0.0016027122033428823,0.0047927737361191675
92,47,honesty,0.0,0.0
92,47,harmlessness,0.0,0.0
92,47,fairness,0.0,0.0
92,47,compassion,0.0,0.0
93,32,honesty,0.030090078375789947,0.08514612780903222
93,32,harmlessness,0.0014192263378866679,0.004245627999504472
93,32,fairness,0.0,0.0
93,32,compassion,0.023671505995351734,0.06780445104710886
