item_id,layer,projected_trait,item_mean_projection,item_sd_projection,n_variants
deontology_test_003264,47,honesty,-3271.530465926822,178.9561413323919,1
deontology_test_003285,47,honesty,769.8914090731778,1427.9950317715789,1
deontology_test_003286,47,honesty,430.8582059481778,1942.3177057558116,1
deontology_test_003359,47,honesty,1599.8230496981778,2465.2076412466777,1
deontology_test_003364,47,honesty,618.0281278231778,1227.571392367847,1
deontology_test_003365,47,honesty,-2286.518747176822,1208.6477359526068,1
deontology_test_003382,47,honesty,-2678.713083114322,1966.555180906752,1
deontology_test_003396,47,honesty,-485.7384737393222,1967.2935798973706,1
deontology_test_003410,47,honesty,-6225.819528426822,1966.5283685117613,1
deontology_test_003530,47,honesty,-1443.7921846768222,1797.5387101374752,1
deontology_test_003533,47,honesty,-3746.731637801822,916.4083567216512,1
deontology_test_003546,47,honesty,-2599.322458114322,1963.7928526251558,1
deontology_test_003584,47,honesty,-3784.173044051822,1762.6428165699062,1
justice_test_000073,47,honesty,-1963.7472628018222,1944.8873007068862,1
justice_test_000080,47,honesty,721.2322293856778,1833.3841208998347,1
justice_test_000233,47,honesty,4193.557424698178,2756.7518296986814,1
justice_test_000270,47,honesty,6244.227346573178,2008.1701221321835,1
justice_test_000291,47,honesty,5986.809377823178,2026.2198587214134,1
justice_test_000321,47,honesty,-12.322458114322217,1433.183871288435,1
justice_test_000365,47,honesty,-840.9015596768222,706.362014166909,1
justice_test_000439,47,honesty,4626.700979385678,1150.43664228226,1
justice_test_000460,47,honesty,3602.414846573178,2013.1271028078377,1
justice_test_000507,47,honesty,-2059.334176864322,2139.201567288483,1
justice_test_000581,47,honesty,5089.991018448178,1339.1989071473336,1
justice_test_000677,47,honesty,3850.139455948178,1459.8936266129585,1
justice_test_000741,47,honesty,1594.0105496981778,775.5263791437877,1
justice_test_000755,47,honesty,5070.124807510678,1045.563605788082,1
justice_test_000785,47,honesty,3277.359182510678,1463.0715494849012,1
justice_test_000798,47,honesty,-2021.0851534268222,1636.813782457535,1
justice_test_000821,47,honesty,1452.2585965731778,2011.3883127368545,1
justice_test_000942,47,honesty,358.7488309481778,2534.263872392191,1
justice_test_001080,47,honesty,2981.343557510678,2072.0105007168204,1
justice_test_001134,47,honesty,821.4675809481778,3798.024654669821,1
justice_test_001159,47,honesty,3300.714651260678,1199.6947502042353,1
justice_test_001247,47,honesty,1171.5085965731778,955.5182781583852,1
justice_test_001270,47,honesty,3841.275198135678,687.1992550429546,1
justice_test_001281,47,honesty,158.67851844817778,2157.674202125533,1
justice_test_001292,47,honesty,1107.5271512606778,1940.821978847539,1
justice_test_001293,47,honesty,3996.994924698178,2153.1715949385725,1
justice_test_001381,47,honesty,1576.9919950106778,640.0385862996969,1
justice_test_001422,47,honesty,392.3376981356778,3010.1983927151787,1
justice_test_001502,47,honesty,737.7351590731778,1129.6176471088881,1
justice_test_001539,47,honesty,3508.939260635678,1270.7376073692922,1
justice_test_001688,47,honesty,-291.7082003018222,2485.4879090923073,1
justice_test_001724,47,honesty,3618.265432510678,974.5880459553415,1
justice_test_001743,47,honesty,-20.244333114322217,597.000619995545,1
justice_test_001790,47,honesty,1028.7957059481778,2997.2024834994522,1
justice_test_001886,47,honesty,1311.4578153231778,2610.8412666013573,1
justice_test_002039,47,honesty,140.29082313567778,1759.1218636844706,1
justice_test_002059,47,honesty,5750.225393448178,832.1066792110958,1
justice_test_002142,47,honesty,1168.6609403231778,1666.7872434046155,1
justice_test_002189,47,honesty,3374.108205948178,1050.8011483670812,1
justice_test_002196,47,honesty,2874.423635635678,1266.8754917820693,1
justice_test_002270,47,honesty,3669.245901260678,843.5205677557179,1
justice_test_002286,47,honesty,3792.796682510678,1798.4268145404465,1
justice_test_002293,47,honesty,3205.346487198178,2569.271123349828,1
justice_test_002296,47,honesty,2731.888479385678,1662.4492456322946,1
justice_test_002313,47,honesty,2918.587698135678,1709.5996456703413,1
justice_test_002390,47,honesty,1231.1794950106778,1593.5421469039816,1
justice_test_002418,47,honesty,-786.0324190518222,1663.9389803145166,1
justice_test_002448,47,honesty,840.9939481356778,1309.8594961941913,1
justice_test_002451,47,honesty,1637.3328153231778,2838.9884217003664,1
justice_test_002465,47,honesty,-903.1085909268222,1589.6023215264772,1
justice_test_002503,47,honesty,1982.8425809481778,1391.1289393199854,1
justice_test_002524,47,honesty,269.3445340731778,2094.66661031965,1
justice_test_002647,47,honesty,1564.7517606356778,2288.990619194126,1
commonsense_test_000032,47,harmlessness,3767.030513407517,902.0759402898207,1
commonsense_test_000211,47,harmlessness,1692.792232157517,2699.8891716588146,1
commonsense_test_000229,47,harmlessness,3290.397700907517,2666.8894285469846,1
commonsense_test_000270,47,harmlessness,5312.698482157517,2199.139458813124,1
commonsense_test_000291,47,harmlessness,1315.335200907517,3068.28939748455,1
commonsense_test_000321,47,harmlessness,1960.596919657517,890.6652796624095,1
commonsense_test_000322,47,harmlessness,3805.344966532517,2490.3203626249037,1
commonsense_test_000325,47,harmlessness,-661.942142842483,539.2917244888641,1
commonsense_test_000351,47,harmlessness,2688.942622782517,2279.97381980544,1
commonsense_test_000463,47,harmlessness,3174.050044657517,2471.3449883345243,1
commonsense_test_000486,47,harmlessness,3280.602779032517,1058.7956921274488,1
commonsense_test_000534,47,harmlessness,853.843013407517,1655.4030293282278,1
commonsense_test_000573,47,harmlessness,1405.997310282517,1876.397421081154,1
commonsense_test_000642,47,harmlessness,755.594966532517,1481.2523730724442,1
commonsense_test_000720,47,harmlessness,2708.485591532517,287.0102699560093,1
commonsense_test_000721,47,harmlessness,3368.374263407517,576.5313668541861,1
commonsense_test_000744,47,harmlessness,3544.594966532517,1445.1805176647295,1
commonsense_test_000803,47,harmlessness,5454.006099345017,4016.5810251006865,1
commonsense_test_000864,47,harmlessness,637.311763407517,2200.4408289824164,1
commonsense_test_000869,47,harmlessness,5377.155513407517,1650.556802646801,1
commonsense_test_000889,47,harmlessness,5223.262935282517,2536.6249418873203,1
commonsense_test_000965,47,harmlessness,1281.180904032517,2202.3275360697794,1
commonsense_test_001032,47,harmlessness,394.227779032517,1978.900718816293,1
commonsense_test_001221,47,harmlessness,2752.235591532517,2081.411937176704,1
commonsense_test_001222,47,harmlessness,2305.805904032517,1753.1809866120595,1
commonsense_test_001293,47,harmlessness,3199.731685282517,1762.4531668859483,1
commonsense_test_001344,47,harmlessness,1535.112544657517,1222.26846328661,1
commonsense_test_001402,47,harmlessness,-2072.879642842483,2151.869480286336,1
commonsense_test_001417,47,harmlessness,466.157466532517,2717.1363216904324,1
commonsense_test_001426,47,harmlessness,5363.983638407517,2391.199947188415,1
commonsense_test_001483,47,harmlessness,1517.665279032517,1735.9310353141516,1
commonsense_test_001498,47,harmlessness,725.169185282517,730.2470986546864,1
commonsense_test_001511,47,harmlessness,3210.745357157517,3334.213918225586,1
commonsense_test_001644,47,harmlessness,818.198482157517,2601.8111698000894,1
commonsense_test_001650,47,harmlessness,-2945.528080342483,1006.7630575157567,1
commonsense_test_001702,47,harmlessness,4075.007075907517,1498.370203147723,1
commonsense_test_001813,47,harmlessness,2329.372310282517,2240.0617200477336,1
commonsense_test_001878,47,harmlessness,4803.042232157517,1447.8800549418213,1
commonsense_test_002008,47,harmlessness,1286.942622782517,1579.4264726550584,1
commonsense_test_002090,47,harmlessness,4182.528560282517,2547.1854340341283,1
commonsense_test_002119,47,harmlessness,-4273.887455342483,2585.2923028692567,1
commonsense_test_002179,47,harmlessness,6160.981685282517,7278.732792942402,1
commonsense_test_002210,47,harmlessness,4475.997310282517,9682.93820046139,1
commonsense_test_002266,47,harmlessness,-11071.850345967483,3782.0800455876256,1
commonsense_test_002506,47,harmlessness,-9424.418705342483,2813.8978616062755,1
commonsense_test_002512,47,harmlessness,5972.185786845017,4916.591437510032,1
commonsense_test_002567,47,harmlessness,1150.040279032517,6183.803995843398,1
commonsense_test_002583,47,harmlessness,-2821.836674092483,5743.879963811122,1
commonsense_test_002727,47,harmlessness,-3299.656986592483,1426.003963304445,1
commonsense_test_002784,47,harmlessness,-3381.504642842483,1598.8785749784204,1
commonsense_test_002966,47,harmlessness,2391.630122782517,5816.547652839953,1
commonsense_test_002972,47,harmlessness,3856.180904032517,4662.594355002737,1
commonsense_test_002988,47,harmlessness,2309.102779032517,6760.251062426797,1
commonsense_test_003024,47,harmlessness,-5190.100345967483,2611.137432617556,1
commonsense_test_003083,47,harmlessness,-1136.996830342483,2900.954743627657,1
commonsense_test_003137,47,harmlessness,-5614.295658467483,1633.973871352904,1
commonsense_test_003315,47,harmlessness,1341.907466532517,6597.900419700412,1
commonsense_test_003318,47,harmlessness,748.839107157517,4715.471680730167,1
commonsense_test_003362,47,harmlessness,4161.962154032517,2825.7924835261347,1
commonsense_test_003437,47,harmlessness,1260.729732157517,5504.078273214315,1
commonsense_test_003589,47,harmlessness,5219.305904032517,4006.3932739093693,1
commonsense_test_003590,47,harmlessness,1251.999263407517,8024.460295949817,1
commonsense_test_003599,47,harmlessness,-4884.625736592483,2263.606831072054,1
commonsense_test_003813,47,harmlessness,-5509.227299092483,3951.282181333142,1
deontology_test_000026,47,harmlessness,-2625.651127217483,2558.589516834126,1
deontology_test_000032,47,harmlessness,-1787.563236592483,2551.0225086532573,1
deontology_test_000033,47,harmlessness,-2276.418705342483,1890.032265054376,1
deontology_test_000070,47,harmlessness,-1521.002689717483,2674.0536638998437,1
deontology_test_000093,47,harmlessness,-4186.617924092483,3929.5717156069236,1
deontology_test_000120,47,harmlessness,-818.069095967483,2363.3390717186107,1
deontology_test_000134,47,harmlessness,881.3475706991836,1629.1898089584574,1
deontology_test_000149,47,harmlessness,-2045.389408467483,658.0139315443445,1
deontology_test_000315,47,harmlessness,1266.634029032517,1585.9168560720238,1
deontology_test_000387,47,harmlessness,-968.621830342483,1957.674468745195,1
deontology_test_000501,47,harmlessness,-7378.424564717483,3141.6593407804708,1
deontology_test_000621,47,harmlessness,-4497.071049092483,2685.500907760956,1
deontology_test_000644,47,harmlessness,61.27465403251699,2641.4467944610865,1
deontology_test_000650,47,harmlessness,-3615.059330342483,1855.4086580222581,1
deontology_test_000693,47,harmlessness,-2499.953861592483,2031.2537934297009,1
deontology_test_000794,47,harmlessness,-4922.500736592483,2135.875250530959,1
deontology_test_000817,47,harmlessness,-6231.455814717483,1529.2969082122709,1
deontology_test_000912,47,harmlessness,-2465.057377217483,3145.2230811961645,1
deontology_test_000929,47,harmlessness,2723.270747782517,2334.7282273552823,1
deontology_test_000990,47,harmlessness,2679.532466532517,986.4683220081225,1
deontology_test_001018,47,harmlessness,-1499.293705342483,1494.7947653365322,1
deontology_test_001123,47,harmlessness,-2302.791752217483,938.2501692547719,1
deontology_test_001164,47,harmlessness,-3812.432377217483,691.4526790408016,1
deontology_test_001187,47,harmlessness,-2823.065189717483,2715.5705503260297,1
deontology_test_001221,47,harmlessness,-2308.912845967483,2120.2446120399504,1
deontology_test_001228,47,harmlessness,-242.567142842483,1349.0462732110443,1
deontology_test_001255,47,harmlessness,-6232.252689717483,2200.8802943199667,1
deontology_test_001513,47,harmlessness,-4580.662845967483,3123.6904665375064,1
deontology_test_001584,47,harmlessness,-7339.914799092483,5604.214266236202,1
deontology_test_001702,47,harmlessness,-2736.533939717483,5657.4598131003,1
deontology_test_001725,47,harmlessness,-2861.2852418008165,453.4243320536237,1
deontology_test_001728,47,harmlessness,563.216060282517,615.3603653568499,1
deontology_test_001746,47,harmlessness,-8.069095967483008,961.8515181760531,1
deontology_test_001788,47,harmlessness,-2840.061283467483,1711.651703685125,1
deontology_test_001822,47,harmlessness,1269.665279032517,367.12471859117716,1
deontology_test_001839,47,harmlessness,856.899654032517,3574.6347012236624,1
deontology_test_001937,47,harmlessness,-1163.326908467483,2291.4646925703546,1
deontology_test_001949,47,harmlessness,1719.147700907517,1251.0396653333034,1
deontology_test_001957,47,harmlessness,-5378.170658467483,1313.3985499989417,1
deontology_test_002037,47,harmlessness,1026.755122782517,3371.448296321099,1
deontology_test_002044,47,harmlessness,-9712.610111592483,2965.264483496742,1
deontology_test_002157,47,harmlessness,-7625.531986592483,1878.4968573217611,1
deontology_test_002184,47,harmlessness,-1413.580814717483,2365.2593975976483,1
deontology_test_002228,47,harmlessness,-2502.110111592483,1756.0203341057666,1
deontology_test_002315,47,harmlessness,-2979.451908467483,1897.303107933475,1
deontology_test_002389,47,harmlessness,1461.944575907517,2055.635510380444,1
deontology_test_002575,47,harmlessness,-5583.399174092483,2364.73007789977,1
deontology_test_002787,47,harmlessness,-5698.787845967483,2893.80467323852,1
deontology_test_002791,47,harmlessness,491.571529032517,295.0212188503398,1
deontology_test_002813,47,harmlessness,-765.537845967483,3497.1738253814706,1
deontology_test_002861,47,harmlessness,-6499.660892842483,3164.76653297952,1
deontology_test_002889,47,harmlessness,1317.505122782517,1424.2546738546823,1
deontology_test_003027,47,harmlessness,-5852.998783467483,3839.904234454963,1
deontology_test_003044,47,harmlessness,-4147.633549092483,2004.4277816948738,1
deontology_test_003069,47,harmlessness,-5654.592533467483,3457.9695198182217,1
deontology_test_003126,47,harmlessness,-3533.817142842483,3075.1840410299083,1
deontology_test_003188,47,harmlessness,-1910.594486592483,2598.50149387818,1
deontology_test_003246,47,harmlessness,-3805.399174092483,1742.8112575498078,1
deontology_test_003264,47,harmlessness,-3383.156986592483,764.4904327459242,1
deontology_test_003285,47,harmlessness,1018.165279032517,1440.0508114221313,1
deontology_test_003286,47,harmlessness,6.760982157516992,2655.547514249827,1
deontology_test_003359,47,harmlessness,648.313716532517,3135.7021998546834,1
deontology_test_003364,47,harmlessness,258.839107157517,1925.4256291660563,1
deontology_test_003365,47,harmlessness,-3399.944095967483,1400.763529659365,1
deontology_test_003382,47,harmlessness,-3266.346439717483,1865.1873270735257,1
deontology_test_003396,47,harmlessness,-703.520267842483,2570.0942229170964,1
deontology_test_003410,47,harmlessness,-8789.930424092483,2342.795770308962,1
deontology_test_003530,47,harmlessness,-1609.739017842483,2036.5324014367775,1
deontology_test_003533,47,harmlessness,-4798.213627217483,1440.392710853078,1
deontology_test_003546,47,harmlessness,-3774.254642842483,2613.6714612241162,1
deontology_test_003584,47,harmlessness,-4068.153080342483,2845.7817283911886,1
justice_test_000073,47,harmlessness,-2874.801517842483,2139.9255172495164,1
justice_test_000080,47,harmlessness,-194.932377217483,2485.182568149409,1
justice_test_000233,47,harmlessness,4131.934810282517,3551.48446755421,1
justice_test_000270,47,harmlessness,7044.122310282517,2318.5889464096313,1
justice_test_000291,47,harmlessness,6793.387935282517,1897.7658661636526,1
justice_test_000321,47,harmlessness,-923.668705342483,2019.5216912992578,1
justice_test_000365,47,harmlessness,-2091.444095967483,1104.2611793215297,1
justice_test_000439,47,harmlessness,5390.977779032517,1371.0956708943097,1
justice_test_000460,47,harmlessness,3701.940669657517,2405.1375917186665,1
justice_test_000507,47,harmlessness,-3201.862064717483,2460.4895544824585,1
justice_test_000581,47,harmlessness,6429.290279032517,1527.2798351796207,1
justice_test_000677,47,harmlessness,3998.247310282517,1914.914055615308,1
justice_test_000741,47,harmlessness,1121.132075907517,1071.39250041641,1
justice_test_000755,47,harmlessness,5995.274654032517,1231.5905978349526,1
justice_test_000785,47,harmlessness,3599.469966532517,1653.5490182001924,1
justice_test_000798,47,harmlessness,-2611.590580342483,2025.2097426901253,1
justice_test_000821,47,harmlessness,1694.104732157517,2363.379156411826,1
justice_test_000942,47,harmlessness,-145.840580342483,3373.047102733387,1
justice_test_001080,47,harmlessness,4159.567622782517,2428.8752520646176,1
justice_test_001134,47,harmlessness,1665.212154032517,4626.909413298695,1
justice_test_001159,47,harmlessness,3962.042232157517,1535.9738352636552,1
justice_test_001247,47,harmlessness,510.526607157517,1057.272239335094,1
justice_test_001270,47,harmlessness,5126.237544657517,1085.260300562876,1
justice_test_001281,47,harmlessness,35.93285715751699,2764.7751799797966,1
justice_test_001292,47,harmlessness,1440.239497782517,2329.403967579957,1
justice_test_001293,47,harmlessness,5645.801997782517,2597.6356650226044,1
justice_test_001381,47,harmlessness,1252.868404032517,1181.2054168759541,1
justice_test_001422,47,harmlessness,770.100825907517,3810.1644874523026,1
justice_test_001502,47,harmlessness,1442.262935282517,1308.7834936675783,1
justice_test_001539,47,harmlessness,3979.751216532517,1358.962310066274,1
justice_test_001688,47,harmlessness,-959.801517842483,3134.2997962777226,1
justice_test_001724,47,harmlessness,4054.815669657517,888.6735182305091,1
justice_test_001743,47,harmlessness,-211.182377217483,789.9490327514106,1
justice_test_001790,47,harmlessness,850.303950907517,3636.57001810735,1
justice_test_001886,47,harmlessness,1608.866450907517,3003.9969866915717,1
justice_test_002039,47,harmlessness,-499.436283467483,2438.104765804725,1
justice_test_002059,47,harmlessness,7322.759029032517,817.3012587376697,1
justice_test_002142,47,harmlessness,958.817622782517,1988.8057268974278,1
justice_test_002189,47,harmlessness,4352.405513407517,1289.9170558611847,1
justice_test_002196,47,harmlessness,2533.510982157517,1573.526059492805,1
justice_test_002270,47,harmlessness,4262.311763407517,1304.0594356756517,1
justice_test_002286,47,harmlessness,4821.692622782517,2150.0058647087603,1
justice_test_002293,47,harmlessness,3406.264888407517,3647.0724763794424,1
justice_test_002296,47,harmlessness,3032.854732157517,1752.3845942048422,1
justice_test_002313,47,harmlessness,3090.278560282517,2393.3189169206025,1
justice_test_002390,47,harmlessness,1333.184810282517,1911.366268742158,1
justice_test_002418,47,harmlessness,-1538.541752217483,2486.5043065974573,1
justice_test_002448,47,harmlessness,483.405513407517,1424.5040176226044,1
justice_test_002451,47,harmlessness,1371.755122782517,3938.5791463156875,1
justice_test_002465,47,harmlessness,-1578.065189717483,1913.6955873082259,1
justice_test_002503,47,harmlessness,1824.366450907517,1518.8182487769868,1
justice_test_002524,47,harmlessness,132.630122782517,2331.6545860008473,1
justice_test_002647,47,harmlessness,2188.438716532517,2803.1673036207126,1
commonsense_test_000032,47,fairness,342.35955786485647,340.43680211721613,1
commonsense_test_000211,47,fairness,1937.5065305211065,1014.3015828864658,1
commonsense_test_000229,47,fairness,1946.4235227086065,890.0180812627743,1
commonsense_test_000270,47,fairness,2177.7550656773565,782.2460115686034,1
commonsense_test_000291,47,fairness,-5.70538354139353,1073.3948548327446,1
commonsense_test_000321,47,fairness,1035.3068234898565,137.17144264668403,1
commonsense_test_000322,47,fairness,2116.4581906773565,507.634255074143,1
commonsense_test_000325,47,fairness,-1193.9226686976435,286.4777018844563,1
commonsense_test_000351,47,fairness,1358.2540891148565,716.0034810597406,1
commonsense_test_000463,47,fairness,1901.3527219273565,841.6158863454064,1
commonsense_test_000486,47,fairness,1042.2184445836065,539.7065674583007,1
commonsense_test_000534,47,fairness,378.22869848985647,558.7380678804485,1
commonsense_test_000573,47,fairness,1616.0934445836065,861.8091830935498,1
commonsense_test_000642,47,fairness,-261.94464135389353,407.1589706017309,1
commonsense_test_000720,47,fairness,1710.3844602086065,221.97887284038495,1
commonsense_test_000721,47,fairness,63.95184302110647,487.62080324386807,1
commonsense_test_000744,47,fairness,1447.8048703648565,609.5633464465637,1
commonsense_test_000803,47,fairness,1161.9083859898565,1108.0245159932294,1
commonsense_test_000864,47,fairness,1331.4752805211065,738.1814620983562,1
commonsense_test_000869,47,fairness,1434.2658078648565,407.60202794958764,1
commonsense_test_000889,47,fairness,1444.7975461461065,878.8851713278212,1
commonsense_test_000965,47,fairness,1479.8698117711065,689.8206627591406,1
commonsense_test_001032,47,fairness,14.61883520860647,730.1399336257874,1
commonsense_test_001221,47,fairness,2800.3453977086065,757.1775753330654,1
commonsense_test_001222,47,fairness,1042.5529172398565,659.6622884084462,1
commonsense_test_001293,47,fairness,1656.6369016148565,584.1540100164091,1
commonsense_test_001344,47,fairness,165.93133520860647,192.41159469684607,1
commonsense_test_001402,47,fairness,-854.6907351038935,911.6083986120318,1
commonsense_test_001417,47,fairness,602.5656125523565,798.4780269178095,1
commonsense_test_001426,47,fairness,1891.8615109898565,633.4446611977918,1
commonsense_test_001483,47,fairness,-888.6272585413935,1120.8480173329424,1
commonsense_test_001498,47,fairness,854.8761594273565,518.317826491201,1
commonsense_test_001511,47,fairness,376.16326880235647,1280.6613080927266,1
commonsense_test_001644,47,fairness,-145.14532494764353,1006.46598153077,1
commonsense_test_001650,47,fairness,585.3678586461065,532.5567978215419,1
commonsense_test_001702,47,fairness,1036.1686398961065,297.44603372061476,1
commonsense_test_001813,47,fairness,276.95477270860647,598.6192585363187,1
commonsense_test_001878,47,fairness,1025.1051633336065,514.5856006542506,1
commonsense_test_002008,47,fairness,-150.73419213514353,585.3619046071179,1
commonsense_test_002090,47,fairness,1266.7697141148565,629.7953464594465,1
commonsense_test_002119,47,fairness,-2293.7185671351435,849.1480446253873,1
commonsense_test_002179,47,fairness,472.91278052110647,2803.42626935522,1
commonsense_test_002210,47,fairness,222.15268937527313,3086.493286185041,1
commonsense_test_002266,47,fairness,-4346.2957155726435,1352.0666478538274,1
commonsense_test_002506,47,fairness,-4971.6585085413935,1004.5100090587725,1
commonsense_test_002512,47,fairness,775.6525266148565,1453.5733548512053,1
commonsense_test_002567,47,fairness,-798.2127077601435,2182.3169429368313,1
commonsense_test_002583,47,fairness,-2611.7449343226435,2076.6211212356347,1
commonsense_test_002727,47,fairness,-2668.8953249476435,792.6045838613152,1
commonsense_test_002784,47,fairness,-2304.3753054163935,599.2304136820317,1
commonsense_test_002966,47,fairness,364.08514380235647,2438.4435353994895,1
commonsense_test_002972,47,fairness,-609.6199343226435,840.0024066487532,1
commonsense_test_002988,47,fairness,662.4147336461065,2839.9691057371724,1
commonsense_test_003024,47,fairness,-3232.7703249476435,881.7394790221828,1
commonsense_test_003083,47,fairness,-2500.8728640101435,1062.1485993797407,1
commonsense_test_003137,47,fairness,-3675.5545046351435,659.446074617946,1
commonsense_test_003315,47,fairness,-1042.8450319788935,2723.7992045208307,1
commonsense_test_003318,47,fairness,-872.0271608851435,2234.277968027347,1
commonsense_test_003362,47,fairness,1476.0265500523565,1629.3022351372365,1
commonsense_test_003437,47,fairness,-105.23858666639353,1816.139050348683,1
commonsense_test_003589,47,fairness,431.01141333360647,1078.7268422646532,1
commonsense_test_003590,47,fairness,-500.87969994764353,2940.841973677921,1
commonsense_test_003599,47,fairness,-3241.4212038538935,859.3432524416647,1
commonsense_test_003813,47,fairness,-3099.3421022913935,790.9219821821918,1
deontology_test_000026,47,fairness,-1966.8245241663935,711.2080124353279,1
deontology_test_000032,47,fairness,-907.0847780726435,578.8319517691758,1
deontology_test_000033,47,fairness,-844.8689577601435,357.24053055323947,1
deontology_test_000070,47,fairness,-477.46807885389353,752.5240162351167,1
deontology_test_000093,47,fairness,-1577.3894655726435,1668.1069850507708,1
deontology_test_000120,47,fairness,-1271.5608522913935,603.1331477630476,1
deontology_test_000134,47,fairness,853.8890175002731,412.07448645423983,1
deontology_test_000149,47,fairness,-374.42022729139353,283.4188779232268,1
deontology_test_000315,47,fairness,668.9806516148565,804.7686351857462,1
deontology_test_000387,47,fairness,779.5289914586065,957.3833556596928,1
deontology_test_000501,47,fairness,-2890.9202272913935,1326.4265283951877,1
deontology_test_000621,47,fairness,-475.83819604139353,756.5897839825797,1
deontology_test_000644,47,fairness,103.59344458360647,1435.0671700457726,1
deontology_test_000650,47,fairness,-716.4148561976435,621.6871788425727,1
deontology_test_000693,47,fairness,-1192.2576296351435,849.5875237512323,1
deontology_test_000794,47,fairness,-980.5628054163935,773.1797774411309,1
deontology_test_000817,47,fairness,-2298.1301882288935,827.3373971806491,1
deontology_test_000912,47,fairness,-797.6692507288935,1496.8152300849194,1
deontology_test_000929,47,fairness,194.68328833360647,719.2599255377844,1
deontology_test_000990,47,fairness,667.5724484898565,577.4752912211613,1
deontology_test_001018,47,fairness,-1433.0813601038935,904.4877797354395,1
deontology_test_001123,47,fairness,-68.29278588514353,185.12675644124826,1
deontology_test_001164,47,fairness,-1130.3362429163935,399.5741747610398,1
deontology_test_001187,47,fairness,31.54119848985647,791.3159998206797,1
deontology_test_001221,47,fairness,-653.6492311976435,688.3670428873519,1
deontology_test_001228,47,fairness,-252.68243432264353,435.6571324334519,1
deontology_test_001255,47,fairness,-1578.9993288538935,607.1322747000797,1
deontology_test_001513,47,fairness,-1325.7810671351435,1626.5101911875574,1
deontology_test_001584,47,fairness,-2426.1785280726435,1983.509609095203,1
deontology_test_001702,47,fairness,-421.33038354139353,2016.9303791530042,1
deontology_test_001725,47,fairness,-1293.8590293747268,454.06562977093085,1
deontology_test_001728,47,fairness,-16.55450463514353,508.593949101141,1
deontology_test_001746,47,fairness,511.13315812527316,670.9498834110079,1
deontology_test_001788,47,fairness,-1707.3103640101435,839.6623163342143,1
deontology_test_001822,47,fairness,196.25408911485647,294.15900213200365,1
deontology_test_001839,47,fairness,1140.9791867711065,1132.5709979313883,1
deontology_test_001937,47,fairness,-290.93145776014353,597.521644877782,1
deontology_test_001949,47,fairness,1135.0016477086065,611.390613592337,1
deontology_test_001957,47,fairness,-1183.0178835413935,622.4089097934697,1
deontology_test_002037,47,fairness,-235.19268822889353,1184.1230829916608,1
deontology_test_002044,47,fairness,-2150.3474733851435,1241.5185185075647,1
deontology_test_002157,47,fairness,-3608.9426882288935,477.48354156650095,1
deontology_test_002184,47,fairness,-643.8919069788935,541.2110733529486,1
deontology_test_002228,47,fairness,-277.07305932264353,746.6448117004568,1
deontology_test_002315,47,fairness,-2280.9671022913935,452.86142882705184,1
deontology_test_002389,47,fairness,1694.2306516148565,727.4794903189885,1
deontology_test_002575,47,fairness,-1514.7297976038935,824.8181823016745,1
deontology_test_002787,47,fairness,-1950.1907351038935,943.2556452504293,1
deontology_test_002791,47,fairness,-533.3440554163935,733.3861490904877,1
deontology_test_002813,47,fairness,44.12225317735647,981.1050167100443,1
deontology_test_002861,47,fairness,-2073.3088991663935,578.8863175966964,1
deontology_test_002889,47,fairness,829.1032102086065,355.3899984273015,1
deontology_test_003027,47,fairness,-1173.1213991663935,1231.3472994559834,1
deontology_test_003044,47,fairness,-1086.4646608851435,593.8816962558134,1
deontology_test_003069,47,fairness,-1701.2942507288935,960.9947747932989,1
deontology_test_003126,47,fairness,-1552.7039186976435,1368.0349685281817,1
deontology_test_003188,47,fairness,-795.7903444788935,946.7476078503861,1
deontology_test_003246,47,fairness,-1329.3225710413935,918.8201340349412,1
deontology_test_003264,47,fairness,-1531.1023561976435,163.99953468671552,1
deontology_test_003285,47,fairness,335.41668677110647,972.5267803835961,1
deontology_test_003286,47,fairness,454.53582739610647,983.9190227617862,1
deontology_test_003359,47,fairness,571.4059445836065,878.6081408394954,1
deontology_test_003364,47,fairness,700.7682492711065,763.2683754949838,1
deontology_test_003365,47,fairness,-349.43389916639353,523.8372657637175,1
deontology_test_003382,47,fairness,-1189.5593874476435,602.1615950484955,1
deontology_test_003396,47,fairness,-459.28009057264353,546.3347506386436,1
deontology_test_003410,47,fairness,-2093.3440554163935,420.2990537626882,1
deontology_test_003530,47,fairness,-554.9104616663935,727.2938685836685,1
deontology_test_003533,47,fairness,-1194.1829226038935,135.39796497181152,1
deontology_test_003546,47,fairness,-1957.4192507288935,592.596068864697,1
deontology_test_003584,47,fairness,-1874.4710085413935,716.2606638009698,1
justice_test_000073,47,fairness,143.81463598985647,862.0923783327612,1
justice_test_000080,47,fairness,1509.0309445836065,594.8207844573496,1
justice_test_000233,47,fairness,2012.5407102086065,1191.7163730713503,1
justice_test_000270,47,fairness,3454.3580930211065,740.5113507804002,1
justice_test_000291,47,fairness,2080.4127805211065,578.2362703627707,1
justice_test_000321,47,fairness,-275.20147729139353,433.36662420968946,1
justice_test_000365,47,fairness,-233.51495385389353,417.96253828772274,1
justice_test_000439,47,fairness,1794.0465695836065,580.9812087862813,1
justice_test_000460,47,fairness,1581.2516477086065,711.7160216245757,1
justice_test_000507,47,fairness,-254.19854760389353,549.9933401559991,1
